messages_de,label
"['hey', 'eyy', 'Asl', 'Asl', '17 f USA', '17 m USA', 'wie bist du', 'Ich bin wirklich gut.... du?', 'ehh gut', 'was machst du?', 'im Bett liegen', 'was für ein Zufall... auch ich', 'Schrecklich!', 'wht r u tragen im ur Bett', 'nichts viel', 'hmm', 'wht ist tht mean', 'nur ein Strumpf und BH', 'im in meinen Boxern', 'beschreiben Sie sich', 'wollen Sie stattdessen ein Bild sehen', 'sicher', '<url>', 'magst du']",0
"['hast du eine Vagina?', 'ja', 'die meisten Mädchen tun', 'Die meisten?', 'haha gut aufgedeckt', 'alle', 'lol', 'Lol', 'Asl?', '19 f Leister', 'u?', 'Wow uk. 20 m London lol', 'kühle', 'Wie geht es?', 'nicht viel', 'du?', 'Ich habe gerade ein Mädchen ermordet', 'Ich werde sie bald begraben', 'das ist eine Lüge', 'Ist es?', 'Ja', 'Wenn Sie so sagen', 'beweisen', 'Wie?', 'Sie wollen ein Bild?', 'Nein', 'Nun, du wirst dann mein Wort für es nehmen müssen', 'Wo soll ich sie begraben?', 'warum hast du es getan?', 'Irgendeine Ideen?', 'dein kranker']",0
"['heeey (: asl?', '16 f ottawa', 'u', '14 f Amerikaner.', 'das ist heiß', 'was ist? (:', 'du nüchtern?', 'haha, myspace, facebook, BOORED. aber das ist, was Omegle ist für, Riiiight? (;', 'Recht auf', 'fügen Sie mich hinzu?', 'btw im ein guy:P', 'sicher sicher (:', 'haha, wartet whaaat? du sagtest weiblich.', 'lol ich lügte: P', 'xD', 'Ich bin verwirrt.', 'ok als nvm', 'fügen Sie mich hinzu?', 'hah gut es ist alles gut. (:', 'nein, das ist okay. heehe', 'Sicher.', 'kk gut spence Fuchs hinzufügen', 'Sicher, nur eine Minute. [:', 'es ist ein Bild von mir Snowboarden', 'warten, welche, facebook oder myspace? o:', 'Gesichtsbuch lol', 'okaay, (:', 'ich kann dich nicht gefunden haben. o:', 'Spence? oder spencer?', 'Spence', 'Oh okay. ;P', 'lol yupp', 'Bild von mir Boarding', 'versuchen Sie mich zu suchen, hah ich denke, es wird einfacher', 'lol', 'ofelia pastora', 'das erste. mit schwarz-weißem Hemd. ;p', 'lol wie würde ich Sie hinzufügen? Ich bekomme nur Anfragen, die ich nie hinzufügen :P', 'hast du einen Link? weil ich dich auf Facebook nicht finden kann D:', 'dono wie man :P', 'grrr, das ist schwer. haha.', 'wie in der Adressleiste, kopieren und hier einfügen ;P', 'damit ich dich einfacher finden kann.', 'lol yeea', 'lol gut im Verwirrer', 'verwirrt', 'hahaha, x)', 'wie dies zum Beispiel', '<url>', 'ich würde das kopieren und in meine Adressleiste einfügen', 'und dann finden Sie Sie.', 'haha jetzt hast du es? (;', 'no lol wie fügen Sie ppl, das wäre eaiser für mich lol:P', 'ohh du weißt nicht, wie man hinzufügt?', 'lol nvm bekam es', 'Ohh haha, sorry.___.', 'keine Sorgen... warten Sie, wo Sie von', 'im amerikanischen, (:', 'aber halb hispanisch ;p', '...Warum heißt es Ihr aus Japan?', 'Ich lebe in Japan, aber ich bin Amerikaner. :)', 'ok bye']",0
"['Hallo', 'hey', 'Asl', 'Asl', 'm', '20uk', 'u', 'f/ florida/18', 'kühle', 'was u bis 2?', 'tanzen Sie', 'schreibe nur lyin n Bett langweilig :(', 'wer u dancin?', 'draußen tun einige streaching zuerst', 'in meinen Hosen', 'ha i lik i lik :P', 'R u heiß?', 'ja ich gehe Clubbin und viele Jungs denken, ich bin heiß :)', 'kühle', 'Bild??', 'Wann hattest du das letzte Mal Sex?', 'defo vor einem Monat', 'u', ':O sind Sie joking ich hatte es letzte Nacht', 'ist urdick groß?', 'ernsthaft', 'Ya bout 7', '7cm ist nicht groß!!', 'Ha', ':PP', 'Zoll', ';)', 'woooow ;) Ich mag das in meiner Muschi, ich mag wirklich große Schwänze espically, um einen Schlag Job zu geben ;)', 'go on tlk dirty 2 mir so ;)', 'bekommen Sie mir 2 Shoot meine Last ;)', 'nicht fealing sehr horny nicht wollen :/', 'dats sad', 'stelle mich auf da Seite des ur Bettes vor', 'You :/', 'küssen u nd fühlenin ur große titten', 'langsam abgenommen ur BH', 'saugen ur harte titten', 'Gott ich wirklich wollen Sex Recht wissen, tun Sie denken, ich sollte ein hore werden', 'ja do ya', ':P']",0
"['astearns: Danke', 'was ist der beste Weg in JS, um die Zahl aus einem String im Format ""123..."" wie in, numerische Ziffern, ein Leerzeichen, und dann alles andere zu bekommen?', ""split(', 1)?"", '(gefolgt von parseInt()?)', 'parseInt(""123 blah"") sollte funktionieren, nicht?', 'ja ich denke, das könnte auch technisch funktionieren', 'Morgen', '69b0d3dfe919a6b860a9fac82de52a7e, in welcher Zeitzone bist du eigentlich?', 'technisch PST', 'Technisch? :)', 'Ich bin jetzt viel besser darüber, aber es gab eine Zeit, wo meine Zeitzone wirklich keine Korrelation zu meinen Online-Stunden hatte', 'er er... so, Sie sind in Mountain View?', 'ja', 'Ich frage mich nur, weil ich mich nicht an ein Muster erinnern, wenn ich Sie hier sehe (es ist 6 Uhr morgens hier in Galway)', 'ein Muster von was?', 'sowieso. zurück zum Fischen mit einigen JS - Spaß haben', 'wenn Sie da sind', 'online, hier, etc. ;)', 'Ich bin oft da und spreche nicht aktiv', 'Recht', 'und mein irc-Client ist immer online (es ist in Norwegen)', 'aber immer zu sehen, denke ich :)', 'ah', 'ein letztes: Woher kommt die.ch in deiner Domain?', '.ch ist Schweiz', 'ich bin Schweizer', '(Halbschweiz)', 'Oh', '69b0d3dfe919a6b860a9fac82de52a7e: Sind Sie swi oder iss?', 'Ich meine, ich wusste, dass.ch die Schweiz ist, aber ich wusste nicht, dass du tatsächlich eine physische Verbindung dazu hast.', '353fa4cc248867e98de9cab7d122c320: ich schneide es horizontal, obere Hälfte', 'PMSL', '8fc019e59244da41feafed752bc36331: ja, dort geboren. nicht weit von Cern, eigentlich. links um die Zeit Tim kam mit der Idee für das Web, obwohl. :-)', 'er er - ein Zeichen!', 'so sprechen Sie Französisch?', 'so gut wie ein zehnjähriger, aber ja', 'kühle', 'Grund dafür ist, dass wir drei Kinder haben (jüngste 4) und ihr Deutsch immer schlimmer wird (wir sind 2009 nach Irland gezogen).', 'so frage ich mich immer, was andere Leute in dieser Hinsicht erlebt haben, da ich keine anderen Referenzen habe', '(ja, neben meiner Schwester, die in Norwegen lebt, hat sie zwei Kinder, aber ihre Sprachmischung ist noch schlimmer - Deutsch, Niederländisch, Englisch und jetzt Norwegisch ;)', 'ich weiß nicht was ich dir sagen soll', 'es geht darum,', 'sicher', 'mein geschriebenes Französisch ist schrecklich', 'und mein Vokabular fehlt völlig an Computer-Terminologie', 'aber ich denke, wenn ich in einer französischsprachigen Gegend leben würde, würde ich relativ schnell wieder auf die Geschwindigkeit kommen', 'fair genug, vermuten Englisch ist dort angemessen, um die Leerzeichen zu füllen', 'ja', 'Wenn es eine Basis gibt, kommen die fehlenden Vocabs im Laufe der Zeit', 'nicht, dass das passieren wird, es sei denn, das Buchtgebiet fällt in den Ozean', ':)', 'gut, vielleicht wollen Sie sich zu CND bewegen?', 'Wow, ich habe gerade erkannt, dass Tokenizer Parser nennt, nicht umgekehrt!', '8fc019e59244da41feafed752bc36331: Ich verlasse die Bucht nicht, es sei denn, ich werde durch irgendeine Art von Apokalypse ausgetrieben', 'er er, fair genug. eigentlich verdanke ich dir ein wenig - nicht wegen der Position des GOOG, das ist gut verdient, aber das Wetter...', 'es ist so feucht und windig hier', 'das Wetter und die Leute/Kultur sind die wichtigsten Faktoren für mich', 'Also, wenn ich ein Erwachsener bin, in etwa 20 Jahren, möchte ich auch im SF-Bereich arbeiten ;)', 'Recht', 'plus hier ist es so weit, wie die Industrie geht', 'ja', 'OMFG, lebe es... <url>', 'Ich hasse, wie zentral die Branche ist.', 'es ist schön, dass die Stühle nicht nur den Inhalt des Entwurfs lesen, den sie kommentieren, sondern auch nicht den Inhalt der E-Mail lesen, auf die sie antworten', 'und Sam war schnell, um einen anderen Editor zu fragen, das ist schön']",0
"[""g'day mate"", 'wie du gehst', 'Hallo?', 'Ich bin gut.', 'Du?', 'nicht schlecht', 'Lassen Sie mich raten - Sie sind Australier?', 'Ja', 'haha', 'u?', 'Cool.', 'Ich bin auch Australier, ah.', 'jeder ist wie wo u aus, ich wie..... daarr', 'haha süß', 'Wa?', 'In: QLD.', 'Kühlung', 'wo bist du her?', 'Dude oder Hündin :)??', 'chick (:', 'Wa', 'Aaah, cool.', 'Dude :)', 'im 14', 'Flucht', 'so wie ist das Leben trewatin ya atm??', 'Behandlungsmittel*', 'es ist okay.', 'viel regnet', 'hahah', 'Ich bin verbrannt, weil es so heiß haha', 'aber ich mag Regen, so dass ich nicht störe', 'kühle', 'ah, das ist nicht gut', 'meine Cousins leben in qld', 'sie leben in cairns', 'Cool', 'Sie nahe da?', 'möglicherweise.', 'du willst mir nicht sagen haha', 'ahaha, fremde Gefahr ;)', 'hahah yeh thats tru', ""im hell freakin coz ich bekam einen Typ namens justin und er ist '17' und er fügte mich auf msn hahah ich werde ihn löschen"", 'ahaha', 'er ist probz wie 40', 'er könnte liegen 12', 'wie *', 'und gerade in Bieber oder so etwas sein', 'hAHAHAHAHAAh lol', 'ahahaha', 'aber dann wäre es eine weibliche', 'haha sorry ich hasse ihn', 'wahr...', 'kein Fan', 'ah, es ist in Ordnung', 'ich bin kein großer Fan von ihm', ':O Realy', 'ja', 'ist das überraschend?', 'ILY', 'haha jks', 'aber heeeeaaaaapps von Mädchen wie er', 'seine ärgerlich', 'Ich weiß', 'die meisten meiner Freunde mögen ihn nicht', 'wie Pins wie er', 'Pins??', 'du weißt...', 'pre-teen', 'Nope', 'haha', 'oder junge Teenager', 'ahaha', 'Wie spät ist es da?']",0
"['Hallo', 'Ihi', 'Asl', '20 m Korea', 'und du?', '21 m Finnland', 'ok', 'es ist wirklich kalt?', 'ja ziemlich viel', 'viel Schnee und viel Kälte', 'Ho', 'ich lebe in', 'Pusan', 'also', 'nicht zu viel cool als seoul', 'und als', 'wo lebten Sie in der Stadt?', 'Espoo', 'in Südfinnland', 'ok', 'hmm.', 'wüssten Sie über Eiskunstlauf?', 'hahaha ich weiß es', 'aber ich bin nur Eiskunstlauf....', 'verwendet, um einmal Hockey zu spielen', 'hmm', 'ok', 'was ist dein Lieblingssport?', 'mein Lieblingssport ist Baseball', 'hahaha dunno... Schwimmen', 'Oh', 'Vor 6 Jahren, ich schwimmen', 'jetzt mache ich das nicht', 'es ist wirklich gut für den Körper', 'Ahoj ich brauche mehr Übung', 'oh, wirklich?', 'mehr was?', 'Ja', 'Übung... gesunde Bewegung usw.... Joggen und so weiter', 'Ich denke, dass es wirklich schwer ist', 'ist es nicht?', 'um mehr zu bewegen?', 'hm yeah', 'hmm ich weiß nicht wirklich', 'bevor ich das tue, bin ich studing', 'für major t.t', 'es ist wirklich schwer für mich', 'also', 'hahaha', 'Studium ist wichtig', 'ich weiß', 'wenn nicht ich bin nicht tun DR', 'mein Fachgebiet ist Biomedicalengineering', 'also', 'Dr.', 'Arzt', 'Hmmm... schön', 'und du', '?', 'was willst du sein?', 'ich weiß nicht', 'einfach', 'Denken?', 'oder nicht denken?', 'ziemlich viel', 'hahaha ich denke, ich möchte Mathematik lesen', 'warum?', 'ist es wirklich langweilig?', 'von', 'oder', 'Ihr Lieblingsthema?', 'hehe ich mochte Mathematik', 'gab es immer eine Antwort', 'oo', 'Ehrlichkeit', 'ich bin Neid', 'ich bin nicht sehr gut Mathematik', 'auch bin ich nicht', 'aber ich möchte es noch lesen', 'Wer machte also die Berechnung', 'Wunder der Genie, oder als erleuchtet oder später', 'hmm', 'zuerst Mathematik studieren,', 'es ist schwer', 'und', 'ja, es ist schwer', 'aber ich möchte es noch lesen', 'ich kenne dein Gefühl', 'wichtig ist, wenn Sie mehr Mathematik studieren, sollten Sie das Lesen von Meth wiederholen', 'hhhhhh', 'ja... aaah ich will auch eine asiatische Freundin... aber das ist nur ich', 'hhhhhh', 'wirklich?', 'Ja']",0
"['Hullo!', 'Hallo', 'Wie geht es dir?', 'ich bin in Schmerzen', 'warum ist das?', 'ich wurde gerade von dem Internet vergewaltigt', 'der Router in meinem Arsch schmerzt so sehr', 'ich denke ich bleibe', 'Ahahahahaha ficken was passiert ist?', 'diese Geschichte klingt erstaunlich.', '*sitzt unten*', 'Ich weiß nicht..', 'war einfach am Computer sitzen', 'und dann schlug mein Internet einfach den Router auf meinen Arsch', 'fick es so sehr weh', 'Schöne Arbeit.', 'ich schrie', 'aber niemand ist zu Hause', 'Niemand zu saugen Ihren Schwanz besser?', 'niemand, der den Router aus meinem Arsch herauszieht', 'ich habe keinen Penis', 'Verdammt, das muss scheißen', 'ich bin ein Mädchen', 'würde seltsam sein, wenn ich einen Penis hätte', 'Lügen.', 'Es gibt keine Mädchen auf dem Internet.', 'Ich würde sagen Titten oder GTFO, aber das ist nicht Video-Chat :(', 'wie weißt du, dass ich kein Mädchen bin?', ""Sie können nicht einfach annehmen, Dinge y'nkow"", '*wissen', 'Ich weiß. Scham auf mich.', 'das ist nicht /b/', ""Aber 'das Internet gefickt mein Arsch' ist nicht etwas, was eine Hündin normalerweise kommen würde und sagen :P"", 'Und hey, du sollst nicht darüber reden.', 'ja, Scham auf dich, kleiner Junge', 'Regel 1 und 2 Honig.', 'aber ich bin langweilig', 'ich musste mich unterhalten', 'und welche bessere Art, das zu tun, als solche Dinge zu sagen?', '/b/ schlägt heute Abend sowieso', 'sind heute nicht da gewesen', 'Nun, hey, wenn Sie ein langweiliges Mädchen sind, bin ich mehr als glücklich, Sie zu unterhalten. Beats spielen Pokemon.', 'Oder auch ein langweiliger Kerl, der es schlägt, ich gib mir nicht ein ficken', 'wo bist du her?', 'Australien.', 'hahah ich bin keine Falle', 'keine Sorge', 'Ich würde mich nicht darum kümmern, wenn Sie waren.', 'In der Tat bin ich jetzt ein wenig enttäuscht.', 'ahw, sorry', 'ich kann vorstellen, dass ich eine für Ihre Sache bin', 'Naw, das Buttrape-Image tötete einfach alle Chane eines Boners.', 'Chance*', 'ha ha ha sorry', 'aber wenn ich einen Router auf meinen Arsch geschoben hätte, dann würde ich wahrscheinlich nicht auf Omegle sein', 'Es sei denn, es war einer dieser schweren wasserdichten Router.', 'Aber selbst dann, wenn man eines davon in den Bum schlägt, wird eines der Kabel abgelagert.', 'haha ich glaube nicht, mein Arsch könnte es nehmen', 'zu klein', 'Das ist eine gute Sache.', 'Kein Risiko für Leckage.', 'Woher bist du überhaupt?', 'Oh sweet awesome :D Ich werde fap gehen. Nacht!']",0
"['Hallo', 'Hallo', ':)', 'wie bist du?', 'ich bin in Ordnung du/', 'gleich', 'Asl?', '15musa', 'du?', '17 f Japan', 'schön', 'kann ich Ihnen eine Frage stellen', ':)', 'sicher', 'es wird wirklich seltsam klingen', 'wer sieht die Sonne zuerst, Japan oder Australien?', 'okay, gehen Sie voran', 'ähnliche Zeit', 'wir können die Sonne sehen : )', 'aber wir zuerst', 'weil', 'wer sieht die Sonne zuerst?', 'unsere Zeit ist5 :11 Uhr hier', 'warum?', 'es gibt 3 :11 da', 'habe ich es', 'so sind Sie die ersten, die die neue Sonne sehen', 'kühle', 'ja', 'diesmal', 'ich habe eine Frage', 'kennst du einen Baumberg?', 'Ja', 'es ist amerikanische Seifenoper', 'Ja', 'hast du jemals das gesehen?', 'wow', 'Ich liebe es, das zu sehen :)', 'traurigerweise', 'kennst du Chad Michael Murray oder James Lafferty?', 'Ja', 'beide?', 'ich schaue nicht wirklich einen Baumberg']",0
"['Hallo,, ein Junge 20 australia.. luking 4 ein Freund (Freundin))', 'Asl??', 'hiiiiiiiii', 'ja im', '..??', ':_>', 'hii', 'Rija', 'Asl???', 'sexy', 'Alter n von??', 'heyy riya...', 'i m n Schulmädchen frm Türkei', 'schicke mir ein Bild von Urs..', 'meine Bilder oder meine Titten', 'Kannst du mir ein Bild von Urs schicken..', 'ur pic.. können Sie schnell..', 'wie', 'nein ich genieße im Gespräch über Sex', 'jus giv me d url von d page wher ur pic wird geladen', 'meine Feige ist 36-28-34', 'hey.. wat u trägt jetzt??', 'da r so heiß so im semi nackt', 'was r u jetzt tragen??', 'ein bra n Rock', 'ok.. so welcher Teil von Urs ist d heißesten???', 'alle rite...', 'mein Arsch', 'ich wünschte ich Cud bekommen 2 c ein pic von urs..', 'u r Schuljunge']",0
"['Hey!', 'ja ich bin ein Mann', 'Hallo', 'Ich bin ein Mädchen!', 'haha', 'cool :)', 'Woher kommst du? :)', 'singapore', 'du?', 'cool, ich aus Schweden!', 'Alter? :)', 'ich hätte gerade mit einem Asl beginnen sollen :)', '20', 'haha, yeah! Ich bin 18 :)', 'ist es jetzt nicht so kalt?!', 'hahha! Ja, es ist! x)', 'es sollte so seltsam sein, Leute in Pullover zu sehen', 'werden Sie nicht anschalten', ':)', 'haha!', 'es ist sehr angenehm hier in singapore', 'schön, :)', 'und entziehen vor Sex!', 'gah. Ich frage mich, wie Sie Leute verwalten!', 'was hast du da vor?', 'Wir tun nicht,haha! Nicht viel, Musik zu hören und mit dir zu sprechen.. selbst? :)', 'ich höre zu meinem Comp humming und verschiebe meinen Schlaf', 'und mit dir sprechend', 'schaust du Dexter?', 'nicht die Karikatur', 'haha, Okey! Nur einmal gesehen :P', 'k. ich wunderte mich einfach. ich bin verrückt!', 'Haha! Wie ist die Zeit dort? :)', '3 Uhr', 'da?', '8 Uhr.', 'pm*', 'ok :)', 'Was machst du? :)', 'Ich studiere', 'Ingenieurwesen', 'Informatik', 'du?', 'Okey, ich studiere auch.. aber Naturwissenschaft und Abenteuer :)', 'hehe', 'Sie sind schon auf Abenteuerreisen gewesen?', 'als Teil Ihres Studiums?', 'ja, ich habe!', 'Ja.', 'ooooo', 'haha, warum? :)', 'das ist toll', 'ja, es ist! :=', 'welche Art von Abenteuern? ;)']",0
"['Abend', 'Ich versuche, Informationen zu finden, was ich glaube, ist ein Addon für Tomcat. Es nennt sich Evolution. Wir haben eine interne Website läuft es und der Herr, der es aufgesetzt verlassen das Unternehmen und entweder nicht haben Notizen / Docs oder nahm sie mit ihm :(', 'Hat jemand davon gehört?', 'Darin_1: Sie denken wirklich, es ist ein Tomcat-spezifisches Addon, oder ist es ""nur"" eine Web-App?', 'Das könnte sein, aber ich bin mir nicht sicher...', 'Darin_1: Liegt es unter /webapps?', '[$TOMCAT/webapps/..]', 'Ich glaube so. Ich bin jetzt zu Hause, so kann ich mich nicht auf den Server anmelden und doppelt überprüfen', 'haben Sie es bereits geprüft [evolution, unabhängig davon, wo Sie etwas finden] directory-structure? vielleicht finden Sie einige readme, oder es gibt z.B. ""webapps/classes/<package-path>"" -- wo <package-path> einen Hinweis auf die origins-Domäne geben könnte.', 'Darin_1: mmh um Ihre Frage zu beantworten: Sorry, ich habe nie davon gehört ;-)', 'Viele leere Verzeichnisse', 'Gut, danke, dass du es versucht hast :)', 'Ich vermute, dass er alle Dokumente gereinigt hat, damit er später einen neuen Vertrag bekommen würde, aber wer weiß <shrug>', 'hu?', 'sie Kerl, der die ganze Website eingerichtet hat. Es ist eine interne Website so relativ statisch und niemand sonst verwirrt mit ihm', 'Darin_1: Wenn es noch funktioniert, nehme ich an, dass Sie einige Spuren finden werden [was es ist, was es heißt, woher es kommt..] irgendwo in seiner Struktur.', 'Der Teil, den ich eigentlich sah, war die Datei mit den Verbindungsinformationen zu unserem Datenbankserver, so dass es aktualisiert werden konnte.', 'Es gab fast 600 M Dateien einschließlich des Inhalts :(', 'Sie sind etwas vertraut mit Tomcat? Datenquellen?', 'Tomcat Nein. Ich bin eigentlich der Netzwerkadministrator (vb/access Programmierer in der Vergangenheit)', 'hatten die Auftragnehmer Dinge mit teh Websites zu tun', 'hmm ic. also ist es alles ein bisschen in den Nebel stecken.', 'Ich weiß :(', 'das ist genau, wie ich mich fühle', 'Darin_1: Es tut mir leid, aber es ist jetzt 2 Uhr, und ich werde jetzt das Büro verlassen ;-)', 'ahh, Nacht dann :)', 'klingt wie britische Zeitzone', 'Darin_1: Es könnte Ihnen helfen, für den Namen der Datenbank zu grep. Ich würde damit in $TOMCAT/conf beginnen, da es einige Chancen gibt, dass die App eine Tomcat-konfigurierte Datenquelle verwendet.', 'Darin_1: sogar 2h später', 'mein Problem ist, dass ich apache kenne, aber nicht Tomcat', 'Ich wünschte, die Leute hätten einen beschreibenden Grund geschrieben, wenn eine Ausnahme geworfen wird.']",0
"['Hallo (;', 'Hallo', ':D', 'Wie geht es?', 'wollen Sie essen u..XDD', 'Witze', 'Cool XD', ':)', 'Woher kommst du?', '..:D sind Sie lecker?', 'xD', 'Österreich u?', 'Norwegen', 'Ich habe XD nicht probiert', '...hahaha', 'm oder f btw', 'wäre eine gute Idee..;)', 'f', 'u?', 'M', 'Ich glaube nicht, ich werde versuchen XD', '(:)', 'Wie alt?', 'warum nicht?', '17', 'Du?', '16', 'Nicht sehr großer Fan des Essens selbst XD', 'Cool', '..:D haha^^..das ist traurig..XD', 'Wie geht es nun?', 'hmm..no much..i am just writing with an stranger..^^', 'was mit u?', 'Gleich, ebenso wie South Park zu beobachten :D', 'Ist es also spannend, mit einem Fremden zu sprechen? :)', 'Sie sind da?', '...sicher', 'XD', '?', 'warum nicht?^^', 'Ich weiß nicht :)', '^..xD', 'XD', '...hmm..', '?', 'Was ist das? XD']",0
"['i ammmmmmmmmmmmm backkkkkkkkkkkkkkkkkkkkkkkkk', 'Hallo', 'hey', 'Hallo', 'hey', 'Nicht viel', 'Du?', 'studierst du', 'Ja', 'Nehmen Sie eine Pause jetzt', 'kühle', 'Ich nehme an', 'Hate-Studie', 'zu mir', 'Und die ganze Woche lang', 'Yuck', 'Großer Eich', 'Erzähle mir darüber', 'Hoffentlich kann ich am Mittwoch weg', 'ich würde lieber herausfinden', 'Ja', 'ich bin zurück sorry', 'du musst mit deinem Freund am Telefon sein', 'Stupid Messenger', 'Es hat Probleme', 'in letzter Zeit wirklich verwirrt', 'Ja', 'Bist du morgen nach der Schule hier?', 'dachtest du, dass du mit deinem Freund am Telefon warst', 'Was?', 'Ich habe keine', 'Mittwoch', 'Du weißt das', 'Mittwoch was?', 'Witze', 'Oh', 'Mittwoch um 3 Uhr', 'Ja, wenn ich kann', 'ok', 'Aber ich muss mehr lernen', 'Sprechen Sie morgen?', 'Sie wetten, ich werde wieder bei 1015 sein', 'Oh heute Abend?', 'oder morgen', 'Ich kann heute Abend um 10:15 Uhr für eine Weile zurückkommen', 'Wenn Sie hier sein werden', 'klingt gut', 'Ok', 'Spreche mit dir um 10:15 heute Abend', 'k sehen Sie sich', 'Ok', ':-h']",1
"['Herros', 'hey', 'Ja, ich weiß nicht, wie man das anfängt. :P', 'Umm.. wann ist es da?', 'Wie geht es dir?', 'haha', 'Ich bin.. Art braindead.. auch wenn ich Orangensaft trinke', '11.17', 'Es ist 11: 21 hier', 'pm', 'sind Sie in Kalifornien?', 'Yupp', 'wow', '?', 'wow?', '>.>', 'so was ist da?', 'wo bist du?', 'in meinem Bettzimmer', 'Ich meine.. wie.. in welchem Zustand? oder... in einer Stadt? Ich weiß nicht.', 'haha', 'Nun, ich bin nicht in meinem Schlafzimmer', 'ich bin in cal', 'dann warum sind die Zeit meine Mins?', 'bist du wie ein Weg in noch Cal?', 'meine Uhr könnte nicht genau eingestellt werden', 'Also was machst du auf?', 'nur hatte Dusche ein paar Minuten zurück', 'was?', 'Baden!']",0
"['hey', 'Ur da?', 'Hallo', 'Ihr Zuhause??', 'ich dachte, du hattest ein Datum', 'ja', 'u?', 'lol ich wünschte', 'getan', 'wow das ist früh', 'ja', 'wie kommt das?', 'langes Lager', 'u ok?', 'ja', 'ok', 'Sie beschäftigt?', 'Nein', 'k', 'Brb', 'k', 'wie r u', 'Gutes', 'k', 'können Sie heraus', 'wann/', 'jetzt', 'Lool', 'wirklich?', 'gut', 'es würde eine mittel Stunde dauern, um dorthin zu kommen', 'ya meine Eltern r immer noch wach', 'ok vielleicht morgen', 'Ja', 'Wie lange braucht es 4 U, um hierher zu kommen? lol', 'über eine Stunde', 'hmmmm', 'lol', 'ja', 'mebbe morgen', 'ja', 'u Party heute Abend', 'Nein', 'ich habe mit meinen Eltern einen Film gesehen', 'Keul', 'ja, es war der Verstorbene', 'gesehen iy', 'Sie haben es gesehen?', 'ja', 'omg ich war soo verwundert, als leonardo Schuhe bekam', 'Schuss', ':(', 'ja', 'lol', 'so willst du wirklich 2 Coome Tomoorrow?', 'ja', 'Kewl!', 'Ihr kinda ziemlich u sicher ur ok?', 'tut mir leid', 'seine ok', 'Ja,,,,,,,,,,', 'lol', 'u sicher ur nicht beschäftigt', 'ja', 'ok', ':)', 'mmmmmmmmmmm', 'was? :P', 'du denkest nicht an morgen?', 'lol', 'Omg', 'ja', 'mir 2', 'so sage mir, was ur thtinking!', 'Nuss', 'Sie sagen', 'lol', 'k dann u?', 'k', 'r wir werden einfach in unserem LKW sein?', 'Sie sind da?', 'ja', 'ok', 'ich denke ich bin wirklich aufgeregt', 'lol', 'Keul', 'r u??', 'duh lol', 'ja', ':D', 'Wie spät denken Sie? wie 1 oder so?', 'm ja', 'ur nicht spielend mich r u?', 'Ur wirklich kommen rite?', 'ja u r für echtes Recht', 'ja', ':D', 'Omg', 'das ist soo spannend!', 'ja', ':D', 'so u r u nur', 'hm?', 'ich möchte nur sicherstellen, u r u und noe Polizei oder irgendetwas', 'ich habe dir schon gesagt', 'ja sorry', 'seine ok', 'ich verspreche', 'und verspricht du dir, dass du mich nicht in Schwierigkeiten bringen wirst?', 'ja', 'verspreche du', 'u r u nur', 'ja', 'ich verspreche', 'ok', 'ok', 'ja vielleicht nur Kuchen für frist Zeit', 'Y?', 'sehen, ob du mich magst', 'lol', 'und wenn ich das tue?', 'wir werden sehen', 'ok kewl', 'du willst Kondome nur für den Fall bringen /', 'vielleicht', 'kk thats kewl', 'ja', 'oh schießen', '?', 'ich erinnerte mich, ich habe 2 bei sarahs 2 mein Projekt beenden', 'Können wir uns stattdessen um 3 Uhr treffen?', 'oder 2:30?', ':(', 'ok', 'ok kewl', 'jassssssssssssssssssssss', 'awww', 'ich kann nicht warten', 'Omg', 'lol', 'ich denke gut treffen bei tthe wie wir sagten b4', 'durch die?', 'ok', ':D', 'omg ich kann nicht aufhören zu lächeln', 'ja', 'Y', 'Cus lol', 'was ist mit Ihnen?', 'ja', 'Y r u soo ganz? was passierte an unserem Tag?', 'ging nicht gut', 'ich tut mir leid', 'was ist passiert?', 'seine ok', ':(', 'nicht ermüden', 'ok', 'ja', 'Ich bin nicht, wenn ich 2 u sprechen sollte', 'Ich sage nicht viel', 'Y', 'cus ur so ganz', 'tut mir leid müde', 'auch', 'mir 2 a lil', 'aber jetzt bin ich hyper lol', 'lol', 'ja', 'wollen u', 'Sie tun?', ':D', ':-*', ':-*', 'ich sollte bald 2 Bett prolly gehen, aber ich will nicht 2', 'ich weiß', ':)', 'so hast du einen LKW rite? ill Watch 4 u by the und treffen Sie u by the', 'ok', 'welche Farbe ist unser LKW?', 'blau', 'ok', 'krank zu sein in Jeans und meinem weißen puffy Mantel', 'lol', 'k', 'Omg', 'lol', 'ja', 'gut ich schätze krank gehen 2 Bett', 'Nite', 'Also wann?', '2:30 oder 3?', 'ja', 'ok', ':D', 'cya morgen!!', ':-*', 'ja', 'r u sicher ur ok?', ':D', 'lol', 'ok', ':D', 'Nite', 'Nite']",1
